MatchAthleteID,RankDifference,HeadToHeadDifference,DifferenceDurationToDateVsOpponent,DifferenceDurationInLastYear,DifferenceDurationOnCourtThisTournament,DifferenceMatchesInLastYear,DifferenceTournamentsInLastYear,MatchResult
4565_P2,-1,0,-4769,-298,-15,-3,-1,Won
4650_P2,-8,0,926,585,,15,-1,Won
4741_P2,-7,0,-4120,-345,13,-8,-4,Won
4758_P2,-88,0,6733,994,,19,5,Won
5357_P2,-67,0,2693,702,-51,16,10,Won
5980_P2,-139,0,6363,1313,-1,26,9,Won
6060_P2,-67,0,6277,1121,-25,21,8,Won
6085_P2,-51,0,5244,1046,,20,11,Won
6380_P2,-38,0,3132,950,-90,21,9,Won
6569_P2,-1183,0,1806,885,,20,7,Won
7050_P2,-142,0,4279,311,-4,7,4,Won
7076_P2,-178,0,3756,121,,2,1,Won
7238_P2,-142,0,5509,1269,,25,6,Won
7432_P2,-124,0,2395,777,,20,10,Won
7544_P2,-27,0,-1100,-336,0,-7,-4,Won
7586_P2,-394,0,4090,870,,19,6,Won
7611_P2,-110,0,1089,741,,19,8,Won
8060_P2,-204,0,4478,1387,,31,11,Won
8080_P2,-104,0,1788,896,,21,7,Won
8273_P2,-20,0,1845,73,-5,1,0,Won
8693_P2,-49,0,1781,861,21,18,8,Won
8845_P2,-119,0,4142,2200,2,45,12,Won
9219_P2,-55,0,2647,1951,-112,37,8,Won
9287_P2,-66,0,210,84,,2,1,Won
9599_P2,-717,0,1705,1350,-33,31,12,Won
9613_P2,-275,0,1275,965,,22,8,Won
9936_P2,-286,0,1127,1040,,28,12,Won
9937_P2,-246,0,945,905,,22,12,Won
9993_P2,-16,0,392,283,-16,8,2,Won
10128_P2,-134,0,957,810,,19,11,Won
10410_P2,-494,0,414,414,-15,11,5,Won
10664_P2,-21,0,182,182,32,5,5,Won
10905_P2,-18,0,-56,-56,,-1,-1,Won
10906_P2,-70,0,254,254,,6,2,Won
10942_P2,3,0,490,490,19,9,2,Won
1123_P1,-78,0,3904,1078,,24,10,Won
1542_P1,-127,0,2999,693,12,16,5,Won
1666_P1,57,0,-7129,-523,-44,-10,-6,Won
1992_P1,-87,0,5469,1331,,27,10,Won
2061_P1,-413,0,-1106,677,,14,6,Won
2119_P1,-114,0,6220,900,,18,4,Won
2336_P1,-68,0,8202,1068,-45,19,12,Won
2507_P1,-114,0,2550,1070,,27,10,Won
2675_P1,-129,0,9007,655,,16,8,Won
2720_P1,-254,0,3750,341,-17,9,3,Won
2762_P1,-326,0,593,534,,14,7,Won
2825_P1,-83,0,5073,1188,,23,11,Won
2894_P1,-196,0,11730,2491,,52,17,Won
3052_P1,-133,0,359,579,-31,13,6,Won
3089_P1,-277,0,1372,815,-38,20,9,Won
4003_P1,-87,0,4423,1556,-8,34,14,Won
4595_P1,-206,0,6344,1580,-8,35,12,Won
4734_P1,-238,0,7701,1023,-33,23,11,Won
5106_P1,-266,0,3170,301,-73,10,3,Won
5180_P1,-529,0,6872,1387,10,30,11,Won
5678_P1,-97,0,5342,836,-10,17,8,Won
5908_P1,-152,0,3922,495,-26,12,6,Won
5912_P1,-82,0,1478,1020,4,20,8,Won
6387_P1,-61,0,5917,1677,-20,33,8,Won
6566_P1,-250,0,1509,986,,24,10,Won
6945_P1,-27,0,2725,969,,19,7,Won
7214_P1,-101,0,2829,1031,,20,7,Won
7670_P1,-53,0,2900,581,,12,6,Won
8187_P1,-32,0,1421,291,-16,7,6,Won
8470_P1,-51,0,2941,1631,,29,3,Won
8545_P1,-41,0,3145,1301,,27,8,Won
8619_P1,14,0,-840,-69,25,-4,2,Won
9762_P1,-139,0,1651,1322,,32,11,Won
9764_P1,-78,0,1084,929,,20,10,Won
10176_P1,-20,0,353,115,,0,-1,Won
10557_P1,-105,0,47,47,,1,2,Won
10900_P1,-31,0,301,301,-44,8,2,Won
10914_P1,-573,0,249,249,,6,4,Won
10918_P1,-121,0,477,477,,10,3,Won
10944_P1,-28,0,164,164,-26,3,-1,Won
11069_P1,-51,0,-27,-27,-27,0,0,Won
1255_P2,-20,0,1494,-57,,-4,-9,Won
1640_P2,-237,0,13202,1692,-47,32,10,Won
1683_P2,-153,0,10317,1149,35,24,12,Won
1984_P2,-107,0,3272,436,6,6,-1,Won
1988_P2,-181,0,65,183,-10,5,4,Won
2108_P2,-61,0,2577,847,-20,16,8,Won
2589_P2,-206,0,10154,1133,-41,27,16,Won
2591_P2,-75,0,8314,1211,8,25,9,Won
3067_P2,-454,0,8290,1497,-56,30,13,Won
3949_P2,5,0,240,261,22,10,3,Won
4261_P2,-167,0,9375,1218,,27,4,Won
4332_P2,-205,0,1559,1363,18,28,10,Won
4538_P2,-53,0,2136,451,42,10,6,Won
5414_P2,-29,0,4721,879,,18,3,Won
6583_P2,-499,0,2274,978,,23,10,Won
6855_P2,-75,0,3979,1314,19,26,10,Won
6866_P2,-144,0,1203,458,-14,15,9,Won
6918_P2,-89,0,3384,1087,,27,12,Won
7010_P2,-106,0,2298,691,-21,20,10,Won
7924_P2,-207,0,1905,1056,,24,11,Won
8171_P2,30,0,-1926,-883,12,-18,-5,Won
8321_P2,-84,0,3803,1050,-20,20,7,Won
8635_P2,-123,0,481,556,,11,6,Won
8942_P2,11,0,400,-517,-11,-14,3,Won
9395_P2,-4,0,100,161,12,5,5,Won
9553_P2,-134,0,1403,1040,,25,12,Won
9675_P2,-7,0,431,-32,-38,0,-4,Won
9747_P2,-201,0,1358,1358,-65,36,10,Won
9983_P2,-104,0,1138,1022,24,22,6,Won
10528_P2,-170,0,86,86,,3,2,Won
10681_P2,-101,0,118,118,,3,3,Won
10743_P2,-68,0,226,226,16,5,1,Won
10872_P2,45,0,-234,-234,,-6,-2,Won
10982_P2,-20,0,-30,-30,22,-1,-1,Won
5522_P1,13,0,-94,-359,5,-14,-4,Lost
5986_P1,-62,0,463,-84,29,-2,2,Lost
6069_P1,-76,0,-3483,-15,4,-2,2,Lost
7632_P1,-6,0,-411,-19,24,0,0,Lost
8164_P1,24,0,-992,142,56,6,1,Lost
8657_P1,-79,0,532,156,,5,0,Lost
10430_P1,4,0,-384,-384,105,-12,-3,Lost
10511_P1,-29,0,315,315,0,8,3,Lost
10782_P1,-7,0,147,147,,4,2,Lost
1114_P2,-103,0,-6791,346,-23,10,5,Lost
2142_P2,-73,0,4151,645,,13,6,Lost
2888_P2,-84,0,-4384,477,51,12,9,Lost
3178_P2,-20,0,7315,122,,1,1,Lost
4578_P2,12,0,-1890,-237,23,-3,-4,Lost
5193_P2,-139,0,295,145,,3,2,Lost
5711_P2,-57,0,1935,143,,5,4,Lost
5823_P2,5,0,-575,21,-60,1,1,Lost
6502_P2,-72,0,4099,985,28,18,7,Lost
8423_P2,-75,0,2140,1107,-49,21,8,Lost
8954_P2,-22,0,2667,726,10,17,6,Lost
10870_P2,-106,0,133,133,29,3,2,Lost
967_P1,-24,0,2459,542,0,8,1,Lost
1499_P1,-5,0,-3943,-115,,1,-2,Lost
3998_P1,-6,0,2030,279,38,1,-1,Lost
6765_P1,-58,0,5007,635,-78,14,6,Lost
7247_P1,-10,0,706,275,-5,5,0,Lost
796_P2,-405,0,4003,670,-84,13,5,Lost
3225_P2,-171,0,-440,172,5,6,3,Lost
3450_P2,-27,0,990,4,36,0,-1,Lost
5516_P2,26,0,-1220,-333,21,-5,-3,Lost
6427_P2,-22,0,112,938,,21,8,Lost
9585_P2,-164,0,1436,1111,32,28,14,Lost
9588_P2,-34,0,662,455,15,10,3,Lost
9773_P2,-14,0,731,537,,11,8,Lost
1731_P1,-33,0,-2335,417,,13,5,Won
1787_P1,-199,0,3580,1225,,30,13,Won
2049_P1,-203,0,605,572,15,10,3,Won
2136_P1,-461,0,54,237,,7,6,Won
2245_P1,-31,0,4191,809,5,16,8,Won
2487_P1,-65,0,1480,296,-13,8,4,Won
2701_P1,-123,0,7146,1573,,34,8,Won
2717_P1,-19,0,3525,771,-41,15,9,Won
2747_P1,-408,0,8231,1089,,21,9,Won
3388_P1,-89,0,-4529,891,12,19,4,Won
3726_P1,-21,0,6728,973,,21,-2,Won
4588_P1,-60,0,6210,1040,10,17,9,Won
4613_P1,-216,0,6502,1340,,28,15,Won
5143_P1,-107,0,-1487,155,31,1,0,Won
5534_P1,-408,0,2716,1286,11,26,9,Won
5670_P1,24,0,-3119,102,36,1,-4,Won
5828_P1,-6,0,3089,222,-1,5,2,Won
6487_P1,11,0,1113,-744,-12,-12,-2,Won
8375_P1,-210,0,1383,912,1,22,11,Won
8817_P1,-177,0,2537,935,,23,13,Won
9827_P1,-127,0,730,420,,9,3,Won
10029_P1,-134,0,741,630,,16,7,Won
10089_P1,-20,0,371,371,-3,12,1,Won
10784_P1,-161,0,380,380,,10,5,Won
10892_P1,-5,0,-118,-118,-27,-2,0,Won
11084_P1,-6,0,,,,,,Won
463_P2,-17,0,4060,-10,36,1,0,Won
888_P2,-9,0,4696,267,-4,7,-4,Won
1248_P2,-31,0,12108,772,,12,0,Won
2322_P2,-246,0,9234,820,-52,17,4,Won
2518_P2,-156,0,2663,1869,,43,11,Won
3495_P2,-46,0,6457,1542,13,28,9,Won
4029_P2,-45,0,5552,1818,,29,12,Won
4142_P2,-164,0,5068,818,,19,5,Won
4621_P2,-326,0,6094,950,,24,15,Won
4887_P2,-28,0,2088,259,-13,7,-3,Won
4897_P2,-222,0,5086,1031,-64,21,8,Won
4978_P2,-65,0,4670,1045,-21,17,10,Won
5592_P2,-129,0,4948,575,-14,12,7,Won
5674_P2,26,0,-3688,-368,-22,-4,-6,Won
5687_P2,-104,0,4898,782,5,14,7,Won
5919_P2,-50,0,670,150,-29,5,3,Won
6056_P2,-126,0,4411,1414,-37,34,15,Won
6332_P2,-475,0,499,639,-13,14,5,Won
6381_P2,7,0,-835,-339,10,-5,-2,Won
6666_P2,-33,0,-572,-534,27,-11,-2,Won
6876_P2,-129,0,1202,228,3,6,3,Won
7103_P2,-52,0,201,154,,5,2,Won
7190_P2,-17,0,1449,613,33,9,3,Won
7219_P2,-697,0,1880,872,,21,9,Won
7251_P2,-52,0,2218,771,26,15,4,Won
7595_P2,-85,0,-5,-5,,0,-1,Won
7702_P2,-35,0,3275,472,-87,10,1,Won
7800_P2,-5,0,2547,1108,,27,9,Won
7896_P2,-70,0,2408,572,-6,10,6,Won
8189_P2,-70,0,2330,965,7,20,7,Won
8385_P2,-420,0,540,362,,9,5,Won
8869_P2,-37,0,3001,1642,,31,8,Won
9133_P2,-30,0,593,246,-9,4,2,Won
9308_P2,-109,0,575,362,,9,7,Won
9406_P2,-149,0,1338,689,0,16,10,Won
9737_P2,-134,0,1245,1090,,25,11,Won
9929_P2,-56,0,449,449,,12,6,Won
10094_P2,-65,0,731,731,3,15,7,Won
10470_P2,-4,0,-274,-274,24,-3,-2,Won
10736_P2,11,0,-376,-376,-53,-8,-1,Won
10927_P2,-162,0,,,,,,Won
938_P1,-11,0,1052,-111,,-3,-1,Won
1492_P1,-62,0,-4009,464,,10,1,Lost
1966_P1,-10,0,-4118,-411,12,-9,-2,Won
2026_P1,-14,0,5086,653,-7,14,7,Won
2033_P1,-31,0,-6259,193,-4,4,3,Lost
2110_P1,-96,0,4481,587,7,14,1,Won
2283_P1,-181,0,5261,1345,,26,8,Won
2332_P1,-102,0,533,853,-22,20,5,Lost
2722_P1,5,0,4152,243,-1,7,6,Won
2961_P1,-40,0,7879,723,-15,13,1,Lost
3128_P1,-12,0,4604,602,31,5,3,Lost
3226_P1,-345,0,5954,869,8,19,10,Won
3389_P1,-130,0,6661,1096,45,20,7,Lost
3502_P1,-26,0,4236,372,38,9,7,Won
3510_P1,-54,0,1088,1015,-9,23,11,Lost
4006_P1,-19,0,4707,1605,52,23,12,Won
4157_P1,-134,0,6572,683,3,14,6,Won
4250_P1,-350,0,4531,1368,-75,29,15,Won
4340_P1,-111,0,5009,816,-24,17,4,Won
4549_P1,-529,0,543,363,,7,3,Won
4551_P1,-247,0,4025,730,,15,11,Lost
5115_P1,-36,0,2557,580,2,8,4,Lost
5516_P1,-26,0,1220,333,-21,5,3,Won
5561_P1,-83,0,5295,1246,,23,9,Won
5677_P1,84,0,2603,-298,49,-8,-1,Won
5920_P1,-99,0,182,198,-41,7,4,Won
5945_P1,-324,0,1010,463,,10,3,Won
6268_P1,-43,0,3812,-223,44,-7,-1,Won
6322_P1,-421,0,2395,893,-20,21,7,Won
6381_P1,-7,0,835,339,-10,5,2,Lost
6454_P1,-37,0,4033,-155,-92,-1,-4,Lost
6530_P1,-73,0,3389,691,,11,3,Won
6563_P1,-360,0,2196,978,,23,10,Won
6664_P1,1,0,-745,-703,-72,-11,3,Lost
6856_P1,-15,0,1925,329,-67,10,1,Won
6895_P1,-39,0,477,296,,7,5,Lost
7070_P1,-71,0,1365,261,-20,8,5,Won
7399_P1,-90,0,2054,1113,7,25,11,Lost
8232_P1,-79,0,2392,753,,17,14,Won
8322_P1,-36,0,1700,254,-42,5,5,Won
8379_P1,-130,0,2344,1098,-26,25,11,Won
8480_P1,4,0,-1498,-748,-5,-13,-4,Won
8502_P1,-225,0,779,80,18,1,1,Won
8547_P1,-16,0,2086,1096,,26,7,Lost
8622_P1,-8,0,-861,-236,-18,-1,1,Lost
8634_P1,-129,0,3409,847,,20,10,Won
8690_P1,38,0,-3112,-1183,18,-27,-1,Lost
8781_P1,-25,0,1095,848,-10,14,1,Won
9222_P1,-5,0,-716,-101,35,-1,-1,Lost
9225_P1,-42,0,804,329,-25,5,0,Lost
9226_P1,-13,0,1418,1490,57,27,4,Won
9270_P1,-179,0,231,105,,3,2,Won
9364_P1,-39,0,2326,1292,30,26,7,Lost
9569_P1,-2,0,-1052,-834,-44,-20,-10,Lost
9642_P1,-8,0,1237,1122,40,23,6,Won
9695_P1,-61,0,1107,912,-61,18,0,Won
9798_P1,4,0,414,724,-4,21,5,Lost
9802_P1,-10,0,250,-156,-36,-5,-4,Lost
9923_P1,-24,0,213,292,-6,6,-2,Won
10400_P1,-19,0,175,175,-24,0,-2,Won
10604_P1,-240,0,552,552,,13,6,Won
10626_P1,-10,0,106,106,-69,1,-1,Lost
10718_P1,-136,0,74,74,21,2,2,Lost
10736_P1,-11,0,376,376,53,8,1,Lost
10743_P1,68,0,-226,-226,-16,-5,-1,Lost
329_P2,-30,0,8591,614,23,13,8,Lost
917_P2,-19,0,4244,1096,-45,23,8,Won
1097_P2,-27,0,11557,-395,,-12,-4,Lost
1115_P2,-67,0,5669,764,-51,13,7,Lost
1131_P2,-7,0,1479,353,,7,-1,Won
1198_P2,-12,0,1718,-18,-4,-3,-3,Won
1477_P2,-180,0,10972,799,-59,19,14,Lost
1772_P2,-513,0,2824,850,,17,7,Won
2114_P2,-38,0,3326,658,61,12,6,Lost
2649_P2,43,0,-6575,283,2,4,1,Lost
2738_P2,-333,0,1840,388,-31,10,5,Won
2898_P2,-149,0,1074,438,-6,6,4,Lost
3633_P2,-51,0,4608,417,-95,8,3,Lost
3921_P2,-108,0,4341,1127,,22,12,Won
4342_P2,-481,0,4213,1311,,26,12,Won
4375_P2,-50,0,-1041,541,-86,10,-1,Won
4590_P2,-73,0,6157,1730,14,32,16,Won
5005_P2,-24,0,2708,-52,,-3,1,Won
5688_P2,-38,0,-811,241,4,4,2,Lost
5912_P2,82,0,-1478,-1020,-4,-20,-8,Lost
5923_P2,-170,0,3822,1085,-29,27,11,Won
5954_P2,-773,0,5004,463,,11,6,Won
5991_P2,-203,0,5645,1415,16,29,5,Won
6240_P2,-228,0,1727,1196,-48,24,5,Won
6246_P2,-547,0,2122,1519,-14,31,9,Won
6318_P2,31,0,-1337,42,-1,2,0,Lost
6334_P2,-36,0,567,691,-18,13,5,Won
6345_P2,-192,0,2330,834,,17,7,Won
6611_P2,-30,0,1194,1490,1,25,6,Won
6897_P2,-190,0,1377,267,,7,4,Won
7074_P2,-194,0,2900,1324,18,32,14,Lost
7177_P2,-111,0,3164,778,,19,9,Won
7199_P2,-127,0,1822,430,0,12,7,Won
7414_P2,-30,0,2195,230,6,5,2,Lost
7576_P2,-275,0,4990,1366,-18,29,10,Won
7593_P2,-158,0,2291,1238,,30,10,Lost
7724_P2,-32,0,1151,359,-79,4,2,Lost
7902_P2,-216,0,3072,1020,-5,21,11,Won
7905_P2,-204,0,972,612,,14,8,Lost
8170_P2,-23,0,428,226,13,4,4,Lost
8174_P2,-55,0,2087,539,-6,6,1,Won
8200_P2,-373,0,1653,892,-22,21,8,Won
8348_P2,2,0,298,-313,,-10,-7,Lost
8380_P2,-219,0,1778,638,14,13,4,Won
8490_P2,-111,0,-402,-276,-39,-6,-2,Won
8687_P2,-35,0,-151,171,-5,2,-3,Lost
9007_P2,-10,0,913,361,18,1,0,Won
9357_P2,-40,0,2214,1064,-6,20,3,Won
9508_P2,-45,0,352,373,,6,2,Won
9564_P2,-163,0,1326,797,,16,4,Won
9733_P2,-102,0,2114,1583,,32,13,Won
9831_P2,-137,0,1395,894,,21,10,Won
10114_P2,-99,0,770,683,,18,7,Won
10245_P2,-9,0,609,609,-27,17,-2,Won
10294_P2,-7,0,-516,-516,-34,-10,-4,Won
10400_P2,19,0,-175,-175,24,0,2,Lost
10402_P2,38,0,-396,-396,51,-7,-2,Lost
10419_P2,-142,0,134,134,,4,2,Won
10476_P2,-94,0,499,499,35,7,0,Won
10505_P2,28,0,-242,-242,42,-2,1,Lost
10625_P2,-18,0,78,78,23,-1,-2,Won
10678_P2,-164,0,293,293,,8,3,Lost
10892_P2,5,0,118,118,27,2,0,Lost
10932_P2,-286,0,345,345,,8,2,Won
10937_P2,6,0,-51,-51,-4,-4,0,Lost
4271_P1,-162,0,3042,1733,,41,16,Won
5698_P2,-166,0,2213,621,,14,4,Won
6392_P2,-130,0,4629,1183,-58,28,9,Won
8625_P2,-133,0,1192,769,,20,7,Won
10553_P2,-115,0,430,430,,11,6,Won
674_P1,-55,0,1386,-65,-94,-4,2,Lost
1151_P1,-155,0,9481,541,-12,12,6,Lost
1663_P1,-4,0,-2104,712,-36,16,8,Lost
2039_P1,-80,0,3251,-249,29,-7,-4,Lost
2106_P1,-287,0,88,400,-44,13,5,Lost
2194_P1,-26,0,-3172,1375,-23,36,6,Lost
2230_P1,4,0,2100,56,27,2,3,Lost
2593_P1,-49,0,7718,1513,32,31,12,Lost
2713_P1,11,0,-1116,70,-17,2,3,Lost
2796_P1,30,0,-2386,-714,15,-20,-5,Lost
2812_P1,-40,0,4057,-19,-16,-2,2,Lost
3166_P1,-12,0,-1340,419,-26,-1,-2,Lost
3227_P1,-137,0,1944,488,2,10,3,Lost
3346_P1,-23,0,6860,-144,-73,-4,2,Lost
3569_P1,-29,0,9871,746,-16,12,-4,Lost
3845_P1,21,0,2366,-323,-8,-4,0,Lost
3938_P1,-22,0,6812,1017,,22,15,Lost
4144_P1,-151,0,3032,687,,18,6,Lost
4183_P1,-20,0,245,1172,,26,7,Lost
4203_P1,-56,0,2750,278,,2,4,Lost
4267_P1,-22,0,6408,815,,17,11,Lost
4440_P1,-19,0,4440,354,31,-5,-7,Lost
4717_P1,12,0,-2212,595,17,14,9,Lost
4892_P1,-75,0,3761,1763,-1,37,9,Lost
4930_P1,-180,0,5337,639,-75,13,9,Lost
5118_P1,30,0,147,159,1,3,2,Lost
5216_P1,-3,0,2545,73,24,3,2,Lost
5342_P1,9,0,-2305,-668,7,-10,-5,Lost
5669_P1,99,0,2481,-735,26,-15,-4,Lost
5674_P1,-26,0,3688,368,22,4,6,Lost
5904_P1,73,0,-1292,-832,-55,-14,-5,Lost
5910_P1,-150,0,3998,1096,-14,27,11,Lost
6054_P1,-2,0,63,-55,-12,-1,0,Lost
6320_P1,-92,0,1425,615,-26,16,6,Lost
6321_P1,-27,0,-4211,-103,15,-2,0,Lost
6515_P1,-31,0,2081,378,,5,1,Lost
6549_P1,49,0,-197,-276,-19,-7,-3,Lost
6555_P1,-34,0,1781,596,15,15,8,Lost
6727_P1,-17,0,2142,228,,-1,-5,Lost
7005_P1,-85,0,2371,667,-80,19,11,Lost
7012_P1,-31,0,462,105,31,-1,3,Lost
7171_P1,-38,0,4340,700,,25,9,Lost
7240_P1,34,0,-4854,-591,106,-12,-3,Lost
7352_P1,-18,0,611,311,13,2,-4,Lost
7387_P1,-54,0,4399,955,-4,20,10,Lost
7391_P1,-110,0,2449,983,-46,21,13,Lost
7579_P1,32,0,-540,-506,32,-11,-3,Lost
7785_P1,-105,0,2521,982,-78,22,8,Lost
7866_P1,-5,0,-2650,-750,,-15,-7,Lost
8074_P1,-74,0,2147,645,,11,3,Lost
8077_P1,-105,0,2298,508,,11,5,Lost
8084_P1,6,0,-5120,-1537,10,-36,-8,Lost
8228_P1,-47,0,-17,135,,3,1,Lost
8313_P1,9,0,-1390,-247,-16,-5,3,Lost
8376_P1,-89,0,615,247,-9,7,4,Lost
8481_P1,8,0,-985,-907,35,-18,-7,Lost
8486_P1,67,0,-1722,-965,-31,-18,-6,Lost
8487_P1,27,0,-479,-39,-20,0,1,Lost
8512_P1,-189,0,-128,27,,1,1,Lost
9127_P1,21,0,-309,-433,-38,-8,2,Lost
9641_P1,-14,0,524,337,-13,7,-3,Lost
9921_P1,38,0,-1936,-1591,-32,-32,-9,Lost
9926_P1,-54,0,1306,1057,28,28,12,Lost
9951_P1,-77,0,226,226,,5,6,Lost
9979_P1,13,0,-474,-524,1,-9,2,Lost
9982_P1,-21,0,293,209,5,4,3,Lost
10512_P1,-101,0,559,559,48,13,6,Lost
10657_P1,15,0,-109,-109,76,-4,-2,Lost
10662_P1,-11,0,12,12,-20,2,2,Lost
10670_P1,-80,0,-31,-31,-31,-1,0,Lost
10745_P1,14,0,-199,-199,-13,-5,-3,Lost
10872_P1,-45,0,234,234,,6,2,Lost
11057_P1,4,0,22,22,22,0,0,Lost
264_P2,-28,0,13889,732,,13,2,Lost
515_P2,-64,0,3342,1225,-22,24,11,Lost
1290_P2,-19,0,-235,1630,,32,14,Lost
1664_P2,-49,0,1877,965,-27,20,10,Lost
1671_P2,24,0,439,-119,-8,-1,-1,Lost
1746_P2,26,0,-1838,-522,-7,-10,-2,Lost
1818_P2,-33,0,8538,-220,-37,-7,-6,Lost
1975_P2,-65,0,2739,368,-19,8,2,Lost
2006_P2,-106,0,6816,1069,,26,11,Lost
2096_P2,34,0,695,-874,-9,-21,-10,Lost
2113_P2,-196,0,840,-29,-30,0,-2,Lost
2366_P2,-21,0,-3537,1173,-48,27,5,Lost
2370_P2,-22,0,8922,974,18,18,5,Lost
2633_P2,-43,0,6789,2004,,36,13,Lost
2648_P2,-219,0,8453,1733,-25,38,14,Lost
2718_P2,-51,0,5195,995,-9,20,8,Lost
2722_P2,-5,0,-4152,-243,1,-7,-6,Lost
2917_P2,-117,0,9149,1258,19,24,12,Lost
2976_P2,-82,0,6341,1613,-86,27,8,Lost
3113_P2,-12,0,246,731,,15,7,Lost
3419_P2,-204,0,1969,1291,,27,12,Lost
3839_P2,-35,0,618,345,-27,10,4,Lost
3840_P2,41,0,-2756,-1140,-2,-18,-9,Lost
4158_P2,-156,0,5631,2051,2,36,16,Lost
4200_P2,-109,0,6288,931,,21,12,Lost
4249_P2,-48,0,605,422,26,7,0,Lost
4315_P2,6,0,2663,-189,14,-1,1,Lost
4349_P2,-110,0,1563,1287,,24,4,Lost
4392_P2,-125,0,5102,1072,18,26,11,Lost
4530_P2,-72,0,-643,185,-45,6,3,Lost
4585_P2,-45,0,3570,940,7,19,8,Lost
4723_P2,59,0,-4437,-322,18,-10,-2,Lost
4894_P2,-79,0,7214,841,-14,20,9,Lost
4970_P2,6,0,617,536,-28,12,2,Lost
5110_P2,76,0,-5139,-245,131,-9,-5,Lost
5112_P2,-226,0,3062,869,-14,24,10,Lost
5314_P2,-222,0,5442,977,-72,21,9,Lost
5517_P2,45,0,1808,-757,70,-17,-6,Lost
5596_P2,-154,0,5899,1020,,20,8,Lost
5607_P2,-50,0,2217,209,,8,3,Lost
5616_P2,-154,0,1178,226,,6,1,Lost
5670_P2,-24,0,3119,-102,-36,-1,4,Lost
5966_P2,17,0,-163,465,53,5,10,Lost
6292_P2,-10,0,-2740,485,,9,0,Lost
6487_P2,-11,0,-1113,744,12,12,2,Lost
6547_P2,13,0,684,-112,-22,1,0,Lost
6578_P2,-71,0,1255,-316,,-6,1,Lost
6700_P2,-43,0,-3288,777,,15,8,Lost
6854_P2,-29,0,-778,237,-7,9,6,Lost
7053_P2,-6,0,1259,205,51,3,2,Lost
7246_P2,55,0,-4202,-1340,63,-34,-9,Lost
7503_P2,-13,0,1833,465,29,8,5,Lost
7504_P2,-36,0,-68,1002,27,24,8,Lost
7639_P2,14,0,-572,-416,36,-10,-4,Lost
7741_P2,10,0,-1201,-856,-2,-17,-6,Lost
7795_P2,-15,0,-86,-116,,-2,-3,Lost
7928_P2,-122,0,1140,560,,15,12,Lost
8022_P2,-3,0,-1012,395,3,8,3,Lost
8193_P2,-14,0,-237,-226,,-7,-2,Lost
8496_P2,-147,0,729,438,4,11,6,Lost
8649_P2,-45,0,384,262,,5,4,Lost
9131_P2,-19,0,-171,308,-41,10,1,Lost
9136_P2,19,0,-215,-361,41,-9,0,Lost
9275_P2,-22,0,846,308,,5,4,Lost
9459_P2,-18,0,1622,1028,,21,3,Lost
9522_P2,19,0,-248,-511,11,-14,-5,Lost
9726_P2,24,0,-794,-277,46,-3,5,Lost
9833_P2,-12,0,142,234,,4,3,Lost
9852_P2,-105,0,749,796,,18,4,Lost
9914_P2,6,0,-549,-438,6,-11,-5,Lost
9924_P2,5,0,69,126,65,4,-1,Lost
10121_P2,-49,0,1384,1318,,32,13,Lost
10124_P2,-195,0,457,349,-41,10,5,Lost
10367_P2,-28,0,586,586,30,12,2,Lost
10435_P2,7,0,94,94,-7,6,3,Lost
10529_P2,-82,0,21,21,,1,0,Lost
10591_P2,-12,0,34,34,10,1,1,Lost
10669_P2,-12,0,167,167,-52,5,2,Lost
10714_P2,56,0,-464,-464,14,-10,-4,Lost
10737_P2,64,0,-549,-549,-19,-15,-1,Lost
10788_P2,4,0,-240,-240,130,-8,0,Lost
10900_P2,31,0,-301,-301,44,-8,-2,Lost
10956_P2,-12,0,-22,-22,,0,-1,Lost
455_P1,-72,0,11761,1510,14,26,12,Won
478_P1,-111,0,11716,1461,-54,25,12,Won
924_P1,-106,0,2521,337,-68,6,6,Won
1105_P1,-104,0,-6551,450,-9,9,2,Won
1399_P1,-32,0,7716,301,-8,4,-2,Won
1745_P1,24,0,-6389,-230,50,-4,-2,Won
2091_P1,-8,0,-3734,-108,-30,-4,2,Won
2531_P1,-137,0,2741,1279,,26,9,Won
2621_P1,-53,0,287,578,,14,4,Won
2651_P1,-125,0,2411,917,-9,19,8,Won
2721_P1,-684,0,1504,408,24,9,6,Won
2724_P1,-1179,0,5796,1496,-1,33,16,Won
2760_P1,-818,0,5251,1184,,24,12,Won
2831_P1,-113,0,8857,1160,,27,12,Won
2853_P1,-203,0,4864,1631,,39,12,Won
3112_P1,-61,0,2514,233,,5,2,Won
3183_P1,-62,0,4142,1767,-132,44,16,Won
3341_P1,-11,0,3107,693,,10,1,Won
3717_P1,-33,0,6453,171,-104,2,2,Won
3915_P1,-115,0,5124,852,,21,10,Won
4214_P1,-46,0,7420,958,-46,20,3,Won
4735_P1,-117,0,4647,1136,-22,25,8,Won
5023_P1,-51,0,6572,1613,-121,36,10,Won
5129_P1,-267,0,4799,801,-5,17,9,Won
5206_P1,-462,0,3490,1354,,28,11,Won
5673_P1,-101,0,1744,793,-1,16,4,Won
5935_P1,-767,0,4899,958,,22,9,Won
6003_P1,-45,0,3311,590,,10,6,Won
6055_P1,-62,0,4646,612,-1,9,7,Won
6067_P1,-999,0,250,30,-19,0,0,Won
6119_P1,-4,0,-3677,308,-32,9,2,Won
